"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"27369460",0.297618735893586,10.8747556002518,2.83599134973584,0.0112313430856913,0.0344814346660091,-3.46515993298426
"27371592",-0.210961282654505,4.43163693269337,-2.88097429036739,0.0102058409354341,0.0320743502584424,-3.46698132618885
"27372106",-0.149360922218586,5.31499098372787,-2.96980932025962,0.00844014825353817,0.0277622705657034,-3.46798905000648
"27369455",-0.830948039074393,4.26378341057787,-2.91134515898046,0.00956530161513956,0.0305185964262059,-3.47024925495496
"27368297",-0.790509447102551,3.79099979891486,-2.8283505432983,0.0114151417411678,0.0348710922487955,-3.47055659081059
"27367880",-0.718943148564073,8.2302496302985,-2.99102020631791,0.00806460716182429,0.0268595566568072,-3.4766742515452
"27364893",0.108073587862264,6.04337220207258,3.01821261620297,0.00760686765413683,0.025613322857402,-3.47804897271211
"27369877",-0.32302251461731,4.44106257989743,-2.87572360663516,0.0103207091949362,0.0323361628145574,-3.48175483825714
"27369112",0.175610957618327,5.9785348815173,3.0101733565196,0.00773949557097968,0.0259502649140547,-3.48421342465465
"27364768",-0.197579897715029,6.16326669736953,-3.01538221175297,0.00765330798238059,0.0257153729424845,-3.48600632979969
"27367782",0.233350529965259,6.87705086523275,3.03664522808213,0.00731107567370911,0.0248271295779555,-3.48603534454832
"27371256",-0.484371981132529,9.32135232060063,-2.91436256156655,0.00950383146280385,0.0303711053562737,-3.48649932625692
"27364754",0.16769362527138,8.48373974607293,2.9734624329388,0.00837427985489962,0.0276368573265217,-3.48869914556976
"27366640",0.626828601064413,4.35218519784345,2.84806459347168,0.010946729486907,0.0338422940305078,-3.48982867945044
"27367212",-0.261338255730876,6.47815781927169,-3.02788081411192,0.00745029549172909,0.0251818723787451,-3.49159155097882
"27370507",0.231746682161254,3.30040760361171,2.71816013814031,0.014410260407961,0.0415821055218859,-3.49293582008235
"27365412",0.162834680400391,5.18868628165823,2.93813145904457,0.00903281881428042,0.029204996028913,-3.49492566163749
"27364828",-0.156179393287795,5.36683710350209,-2.95754937913059,0.00866490328285677,0.0283262014620051,-3.49819164227448
"27365876",-0.256060707771285,6.18805546702395,-3.01263462809479,0.00769865338800315,0.0258459425031108,-3.50142338666929
"27367590",-0.453912146035961,2.4927236418872,-2.65739602216753,0.0163705784210506,0.0459803747131172,-3.50171612023805
"27372077",0.26750085966453,5.2497672201377,2.94412854448762,0.00891760238194031,0.0289858446101404,-3.50184158557172
"27368922",-0.19728649522515,7.77674673922746,-3.01635109910773,0.00763737981468454,0.0256726769814575,-3.50225452045637
"27366238",0.23676201957478,2.83945184929542,2.67002717293731,0.0159431834428869,0.0450592808651803,-3.50228248500269
"27365643",-0.765596960646078,2.90445012359719,-2.68636481275456,0.0154061681777343,0.0438682245003724,-3.50758724418517
"27366182",-0.237249576715152,4.85826968011031,-2.89906088270801,0.00981955399033693,0.0310933036563311,-3.51467611280571
"27369943",-0.127022627511093,6.59069832156922,-3.0214174730338,0.00755461464846876,0.0254696610610389,-3.51541704344233
"27371392",-0.173492216483654,6.39430309747952,-3.01342756412954,0.00768554019776386,0.0258127919832187,-3.51861139533627
"27368886",0.265092919699298,5.26269949120958,2.93702555861551,0.00905422256360485,0.029227279802321,-3.52077723461123
"27365653",-0.215784783828832,5.25323398291156,-2.92796227649816,0.00923149758073586,0.0296636964308662,-3.52186210298985
"27366593",-0.249017878860005,5.31728027044553,-2.93847592571469,0.0090261619883838,0.0291958242887252,-3.52340636050115
"27364601",-0.123459984995595,6.12192790660939,-2.99971201599519,0.00791545575182456,0.0265067993033789,-3.52471109159667
"27364059",-0.194536357541561,5.73381878611482,-2.97516475240968,0.00834375659850306,0.0275703731716706,-3.52527448222738
"27366675",0.12429352023757,8.15284376143124,2.9793832705097,0.0082685820758733,0.0273901077076934,-3.52809738494709
"27366356",0.137763712852888,5.72046123461623,2.97160337513037,0.0084077374269664,0.0276899451623646,-3.52890935215439
"27367047",-0.492779778315624,5.63435876612504,-2.95907233447083,0.00863667076981824,0.0282686924170231,-3.53039801659221
"27364236",-0.14904458872457,7.02236189453574,-3.02082154659057,0.00756430429586947,0.0254915455552134,-3.53101384540263
"27364452",0.228737727279764,6.27665424993912,2.99677176396265,0.00796560763931948,0.0266299886264162,-3.53550123879323
"27367869",-0.176765040663099,4.83597841441971,-2.8738121614547,0.0103628350936723,0.0324074263982262,-3.53626163780879
"27370997",-0.193932263432635,3.97975435460598,-2.79452141572285,0.012264318918136,0.0369552445283719,-3.53627971218949
"27367111",-0.184060091583871,5.47875662226846,-2.95015579153082,0.00880324363530567,0.0286491840642655,-3.53740853211471
"27368801",-0.364286737507968,5.63717523924235,-2.95696382572291,0.00867578209017656,0.0283501366374363,-3.5398628119681
"27369103",0.283147257691943,8.23803532774427,2.97002686767867,0.00843621165357909,0.0277607790582268,-3.54397410889471
"27370597",-0.154247612792969,6.31096813865547,-2.9986103932485,0.00793421004614349,0.0265584435395899,-3.54412888102177
"27366839",0.20982271826014,5.44441352379853,2.94017066602359,0.00899348033010563,0.029137413915017,-3.54665722914699
"27371793",0.267562559153663,3.68073682443351,2.74153679087352,0.0137177102678965,0.0401234123664176,-3.54788548897213
"27364074",-0.378809443398702,5.84629557144769,-2.9671229149829,0.00848890704986614,0.0278941356800344,-3.54934194608836
"27371929",-0.44217907902971,7.44622100493421,-3.00009491812752,0.007908947238028,0.0264961368167647,-3.54952368131751
"27369479",-0.324224564234172,3.85784294381167,-2.75965454402814,0.0132030431080251,0.0390312513245401,-3.54960866985222
"27370586",0.33593266082382,3.70124832603062,2.75487101555521,0.0133370968640112,0.0393394980052126,-3.54968599572099
"27370132",-0.22660704321949,3.84610732435495,-2.76874063770685,0.0129519701335518,0.0384745441537114,-3.54978631332457
"27367965",-0.145338727777082,6.9041661292768,-3.00724775106778,0.00778831725293565,0.0261029808687541,-3.55093656180496
"27370634",-0.199265442798909,3.43679009711187,-2.72121906516724,0.0143177675041703,0.041375129444611,-3.55197852823954
"27364405",0.18529399009952,7.78151080251793,2.99189153176432,0.00804953280701767,0.0268532043189628,-3.55457618958206
"27364650",0.172237719206236,5.74150010679527,2.96229157266817,0.00857728624104772,0.0281205147433773,-3.55494173011146
"27365370",0.291735853615185,7.84071362033497,2.98842958622614,0.00810958847354366,0.0269868142522518,-3.55547992390036
"27371702",-0.246944409619061,4.40068404693882,-2.83255853928303,0.011313562989588,0.0346537651910131,-3.55593362530666
"27368331",-0.10828054690922,6.29999090728369,-2.99119533654891,0.00806157512080957,0.0268595566568072,-3.55680059507609
"27367679",0.22933847742322,9.18178278715251,2.89544499622707,0.00989563153328611,0.0312679988364228,-3.56038324457112
"27364204",0.227647677373761,5.79703399366831,2.96018467333991,0.00861610671690835,0.0282129706383564,-3.56039685456153
"27369289",0.244660047180348,6.1700304890579,2.9710567516672,0.00841759972371139,0.0277109747203551,-3.56275183971129
"27366831",0.101918867864596,7.43065480271173,2.99836029330179,0.00793847382565567,0.0265615601975129,-3.56560760376836
"27371364",-0.446921279378226,3.52485385702375,-2.72919949898541,0.0140791339222801,0.0408931112830074,-3.56698798470754
"27366849",-0.261837942671812,5.75613413011713,-2.9532060314411,0.00874591318360518,0.0284975176097029,-3.5677097012073
"27364328",-0.129947754212193,5.78356492110213,-2.9580794500855,0.00865506668787468,0.0283056551097092,-3.56906032000122
"27367978",0.319116332433389,11.68374979463,2.73672868463631,0.0138574935178778,0.0404139712124904,-3.5720822977013
"27370296",-0.253069539944096,6.7992661873366,-2.99228159311114,0.00804279343801859,0.0268429914995847,-3.57300444722528
"27365700",-0.165120318283564,6.21099351274807,-2.97240926845977,0.00839321780113094,0.0276649900227517,-3.57833181423972
"27369934",0.509217629177122,6.00701583531213,2.9516470625828,0.0087751691888253,0.0285694846547948,-3.57836906950987
"27368407",-0.261333612114815,4.44193290327544,-2.82915941470333,0.011395547979669,0.0348379429988346,-3.58053614750859
"27370549",-0.117025084817539,7.56252903026231,-2.98561394865751,0.00815875344364765,0.0271146230512969,-3.58335572108657
"27367956",0.256167563454136,4.42086147010469,2.80690623887279,0.0119466048416453,0.0362032093490163,-3.58519470325857
"27366818",0.263375846396755,7.81466288040147,2.975988298465,0.00832902892108977,0.0275445479257616,-3.58640569366759
"27367219",0.201598512170557,11.2258334363938,2.75220629784962,0.0134123388975384,0.0394989026880339,-3.58734467914728
"27369484",-0.332698881247535,5.85267357649893,-2.91025439128528,0.00958761723075263,0.0305653237316394,-3.58818831738001
"27365843",0.14665656002645,7.12413076143261,2.98642492681317,0.00814456299478975,0.0270918894275769,-3.58949249072998
"27371767",-0.327350527402699,4.22635057691778,-2.80061197442237,0.0121070712930148,0.0365668945097077,-3.58997483661837
"27370299",0.126904828860984,7.93724915837506,2.96519940663855,0.00852398708792473,0.0279687843107287,-3.59169934781697
"27370942",-0.259728474835317,5.52590328574283,-2.92720403400473,0.00924648018163936,0.0296796000997445,-3.59304196443402
"27364119",-0.250495644031401,5.34587860160677,-2.91217024444762,0.00954845492436222,0.0304892571102432,-3.59353905129775
"27369300",0.245914750378543,3.42462294181551,2.69831829867867,0.0150242639387156,0.0429341640701196,-3.59429968478676
"27372006",0.167314146023765,5.26481540740417,2.89788166470706,0.00984430208439667,0.0311592881702309,-3.59478139675893
"27364471",-0.234874708454256,4.63760394810982,-2.83990975754493,0.0111381970649755,0.0342614552712678,-3.59608859980568
"27364616",-0.163571774309238,4.50079184848635,-2.82167096408647,0.0115781915808737,0.0352865871828333,-3.59683588127086
"27371211",0.210596856823116,3.95722290165189,2.74882050119397,0.0135085296924079,0.0396402730664548,-3.60159122976301
"27372098",-0.251982347210274,3.28798394133402,-2.6732337266313,0.0158363931164933,0.0448528973484193,-3.60234373673896
"27371820",-0.323174532798404,6.41115510331139,-2.97204868316476,0.00839971138334512,0.0276749482121788,-3.60534685376873
"27369065",0.151184266905705,6.63623409240814,2.98010638521074,0.00825576233913839,0.0273590128245044,-3.60579514996889
"27369592",-0.176985714840002,4.00717774981059,-2.76380932603781,0.0130876605232458,0.0388053029651299,-3.60598077816823
"27368134",0.227201613958732,4.7300777202949,2.83197201386698,0.0113276689249772,0.0346836424633377,-3.60624859172609
"27365040",0.267251894272326,8.4993945634428,2.92293235477388,0.00933132849965383,0.0299056623878717,-3.60723245333229
"27370083",0.163472039071634,5.39798081970319,2.90657891275806,0.00966318432346802,0.0307447421389382,-3.60846514874099
"27364166",0.10385450707641,6.93870372661819,2.98296924125772,0.00820519758440948,0.0272140760498309,-3.60962885029618
"27366597",-0.201142312038585,9.13767498266852,-2.87502827163176,0.0103360143282071,0.0323558657485511,-3.61383896641905
"27367849",-0.217146585537706,5.84849163852132,-2.93786683153115,0.00903793598070049,0.029204996028913,-3.6152267812642
"27367501",-0.30926126065695,4.17935470028671,-2.78372400418571,0.0125479331676231,0.0375695896373728,-3.61561057269722
"27369723",-0.125089526303652,5.09366083413674,-2.87869034146045,0.0102556537398279,0.0322055005147473,-3.6172411542413
"27364640",0.920626166270681,3.5838620299009,2.66641431731089,0.016064329417281,0.0453052744004704,-3.62059408109725
"27371357",-0.162509568631327,5.64837359959728,-2.92252796666853,0.00933939984602702,0.029917611243101,-3.62169719406736
"27365071",0.310285656655885,5.96172301472199,2.94383566776055,0.00892319588478952,0.0289903291177867,-3.62250047012578
"27367544",0.279287691552776,4.74522381567438,2.82597814211703,0.011472797355566,0.0350069658973435,-3.62274624171136
"27365465",-0.21867424433582,6.19899589927805,-2.9527897625428,0.00875371571353769,0.0285112849353884,-3.62323754252374
"27366763",0.542365573810931,10.609250255547,2.78154846119211,0.0126058367135858,0.0376849340297078,-3.62470384628705
"27369530",0.362919501789978,10.9155732885649,2.7558665069586,0.0133090919092031,0.0393010235332897,-3.62493913826129
"27367096",-0.146015123443871,7.53381624687305,-2.96475664946516,0.00853208179703722,0.0279838238363731,-3.6253063676911
"27370184",0.186288208388491,6.40658939380733,2.96050269301348,0.00861023616194257,0.0282053358860182,-3.62669935943116
"27368521",0.253800267344432,5.2369597375742,2.88273780413183,0.0101675389565712,0.0320171021271722,-3.62887784755172
"27371181",-0.122478027993776,7.32987169037866,-2.96835589563009,0.00846649432612375,0.0278374421531379,-3.630923846531
"27366668",-0.391505715584396,6.09925472539355,-2.93371517715797,0.00911858654518637,0.0294231314838605,-3.63098413374904
"27364038",-0.193091027384113,10.6819331395469,-2.75710736889847,0.0132742633084805,0.0392272445563921,-3.63255769069116
"27366059",0.183269033669367,4.82995992599841,2.83483837452269,0.0112588937175252,0.0345261188644387,-3.63609392685084
"27366172",0.194422037537146,7.08181322168823,2.96683017733837,0.00849423679993018,0.0278941356800344,-3.64491908890326
"27365743",-0.202651514605237,3.74102050508677,-2.70229398558642,0.0148992639746053,0.0426534245250014,-3.64597004105625
"27367026",-0.146190934121629,7.51848137316781,-2.95375112175485,0.00873570623644044,0.0284875526613872,-3.64598848950663
"novel.45",-0.177795050773413,5.92523319239024,-2.92775918648854,0.00923550825758103,0.0296636964308662,-3.64640696587463
"27366866",-0.282628602447016,4.48879000170899,-2.78990549945509,0.0123848014953286,0.0372358140239949,-3.64860018313704
"27370142",-0.187689725087076,5.0814197950644,-2.85993210473769,0.0106737585464419,0.0331527106839993,-3.6495109781162
"27369053",-0.146428936717896,5.03985876573316,-2.85338475522706,0.0108235340979395,0.0335004142759525,-3.65106878205031
"27367426",-0.181712641627373,5.22164149844471,-2.87038909925652,0.0104386909031156,0.0325726964889157,-3.652541353306
"27372060",0.154345398303278,8.01999278131627,2.93023739558033,0.00918668316094914,0.0295949332226211,-3.65298970884369
"27366168",-0.200526778077679,9.22994313582336,-2.83826092554495,0.0111773009099123,0.0343287430643548,-3.65306037703776
"27368307",-0.206669627002598,5.65813410974846,-2.90822693262315,0.00962923030609362,0.0306734474578602,-3.6536007910793
"27369745",-0.172557178095491,7.35464728587108,-2.95609872884908,0.00869187871537502,0.028391095639975,-3.65400647585199
"27366348",-0.198529056974633,6.1815926651833,-2.93981805082998,0.00900027075045738,0.029147565169096,-3.65512528819036
"27366395",-0.329606750884089,3.2020420727609,-2.61153576518642,0.0180160732865921,0.0495986542639513,-3.65549599784507
"27371548",0.146382127705088,5.8435134092169,2.91153002886938,0.00956152441936094,0.0305185964262059,-3.65794557397323
"27370481",0.534261654407496,8.7214575130322,2.87741371894378,0.0102835991563503,0.0322805377219818,-3.66214445310161
"27371626",0.160238546738766,8.42078502558081,2.89479489320961,0.00990936994262684,0.0312906808410206,-3.66474992608146
"27367423",0.187909383976587,4.07407053327326,2.74151012920485,0.013718481643474,0.0401234123664176,-3.66548083782892
"27366020",-0.105379324462692,6.42151946431535,-2.94367546683831,0.00892625692033232,0.0289903291177867,-3.66557747360463
"27364677",-0.0991243887836168,6.89461191592632,-2.95513649990953,0.00870981670960323,0.0284380332550339,-3.66635885363156
"27364278",-0.199931654588792,5.45339531077057,-2.88363671626287,0.0101480689011294,0.0319810633222622,-3.66861849173651
"27365568",0.133700336158256,4.86031686322856,2.82283421007456,0.0115496359596231,0.0352144600605188,-3.67234247038273
"27367741",0.192327075661369,5.3476642825086,2.86880606287876,0.0104739525679881,0.0326211027615729,-3.67523052576746
"27368552",0.250361437297162,7.53206936351807,2.94142008120563,0.00896945993197166,0.0290832366386551,-3.67574792089567
"27371689",-0.122310200692795,6.83880519418327,-2.94878742201185,0.00882908103263251,0.0287098228600902,-3.6761185719837
"27364846",-0.122838405819654,6.06033101748216,-2.91811374150033,0.00942794634495851,0.0301565550992211,-3.68111739731269
"27372012",-0.331322201317417,5.37226779088101,-2.86995133789036,0.0104484304134592,0.0325798084488537,-3.68138871203799
"27365026",-0.315808685581253,3.91528640242006,-2.71685677588924,0.0144498439433299,0.0416510872435223,-3.68496996066947
"27371078",0.294349604799515,8.88888316473772,2.84649477878683,0.0109833385501942,0.0339160047443037,-3.68604227367782
"27368444",-0.185365877260486,5.84233470226749,-2.90368902363329,0.00972300457610927,0.0308982343906328,-3.69134559885713
"27366595",0.150571040907534,7.01760106228892,2.94202637419284,0.00895782619882827,0.0290691672657416,-3.69299684661226
"27369554",-0.135760329818932,9.59064232800334,-2.79384987379053,0.0122817768164931,0.0369938628977512,-3.69341186587482
"27367990",-0.158287372772775,5.74299408434087,-2.89295516731264,0.00994834835870971,0.0314013213540263,-3.69455590056185
"27364868",-0.263298407142669,8.19489400143278,-2.87697834758241,0.0102931463123196,0.0322977858697586,-3.69464249162442
"27367272",-0.192619409994408,7.24252831518851,-2.93932362313145,0.00900980047453873,0.0291665758659926,-3.69493678089185
"27370742",0.186317374938642,4.51997212339778,2.77576160391247,0.01276111148079,0.0380513317111291,-3.69507964278855
"27370258",-0.164168906113635,4.73295709550227,-2.79871587787618,0.0121558159417807,0.0366698913913673,-3.69596159499193
"27366532",-0.157355840726811,4.63210579292796,-2.78673871990418,0.0124681172477921,0.0374137403858821,-3.69689041225141
"27365065",0.205368436045912,9.144655467151,2.82151005122692,0.0115821470602625,0.0352865871828333,-3.70080117959454
"27366972",-0.120164710570871,6.79240960229008,-2.93095439522548,0.00917260374001458,0.0295734837410664,-3.71146832622729
"27366979",0.10261071816704,8.06420365013312,2.900604938084,0.0097872401445483,0.0310109896288254,-3.71278241596835
"27369469",-0.15344051525612,6.61770085864208,-2.92764299587339,0.00923780358110539,0.0296636964308662,-3.71285063492476
"27365689",-0.220050360073569,5.15665714797376,-2.83074648200737,0.0113571977394111,0.0347462483617722,-3.71451419176804
"27367996",-0.244365894023809,4.12771366057145,-2.732461791511,0.0139826859248188,0.0407168457511166,-3.7148437527073
"27372085",0.144332302536255,5.1822403013065,2.83556996264393,0.0112414046859905,0.0344857564847359,-3.71787770209094
"27366958",-0.277980675329235,3.89511561310145,-2.69547382370356,0.0151143126635634,0.0431760114439428,-3.71836554060181
"27365861",-0.290581728143387,4.35964128433375,-2.75060702997446,0.0134576920052937,0.0395201935453908,-3.72080256107707
"27365572",0.243947030731722,4.26331643296119,2.72489159476644,0.0142074726321801,0.0411746014238674,-3.72234670894437
"27365484",0.103687370236221,7.04795973589652,2.92779828967891,0.00923473590583759,0.0296636964308662,-3.72424476273325
"27370029",-0.319825977384104,9.977434784612,-2.74777847252275,0.0135382668662065,0.0396983027680889,-3.72645499678234
"27370457",-0.208415188765823,3.53847340806429,-2.63797224034655,0.0170492185174488,0.0474449272290738,-3.7264714319743
"27365880",-0.122946738938108,5.20249871877037,-2.82873382106528,0.0114058533346496,0.0348560778670081,-3.72925647867048
"27368150",0.173731027425685,5.40359440728265,2.84382997516261,0.0110457541939756,0.0340691412252265,-3.7333118700487
"27367710",-0.331629915213321,4.22780760613347,-2.73531449995546,0.0138988666779799,0.0405023646886653,-3.73429726735849
"27369182",-0.217028300735151,4.11295878471954,-2.70309305484271,0.0148742608014215,0.042612458155043,-3.73537667597172
"27366769",0.167568502222275,4.79624694993408,2.78345375449779,0.0125551121042832,0.0375756223169468,-3.73875029289561
"27366401",-0.138665011240231,7.45519923320109,-2.91298137990541,0.00953192108446102,0.0304486617407432,-3.74022533166172
"27369913",-0.246807684933495,3.58658883116705,-2.64320091830727,0.0168639418858921,0.0470937690366363,-3.74745634488447
"27371257",0.149548324509004,6.80385968349386,2.91082964554279,0.00957584203823207,0.0305400004180511,-3.75484211899525
"27371533",-0.121382159781555,5.66769565803447,-2.85761949206017,0.0107264311902378,0.0332644578156403,-3.75597060921645
"27370854",-0.255142872685166,4.66862659474056,-2.76038466785115,0.0131826962864358,0.0390000331859292,-3.75899629390287
"27364657",-0.194040174648354,4.66357459870255,-2.74916956668979,0.0134985821703943,0.0396256721539753,-3.75936881794542
"27371675",-0.201659501859697,4.79922246414578,-2.78023787092051,0.0126408429155648,0.037761438544622,-3.75974375841197
"27371550",-0.166643513644949,8.617974724766,-2.82683504721078,0.0114519399770833,0.0349567068622573,-3.76302908017818
"27370342",0.415965509388537,8.0808654003123,2.87553937860388,0.0103247621335268,0.0323361628145574,-3.7630719109769
"27368503",0.130247986034673,5.91086952011919,2.87126536346371,0.0104192217414213,0.0325396541062414,-3.76385936249522
"27368116",0.146876903484943,6.93434769115478,2.90633721164997,0.0096681738104332,0.0307483420866531,-3.7669301308167
"27366579",0.189890588300115,5.79147848412911,2.8611839041155,0.0106453515681367,0.0330902698900348,-3.76725158578625
"27372093",0.206577615431637,6.9102207877969,2.90338744535077,0.00972926782179694,0.0308982343906328,-3.76802855533424
"27370028",-0.668436283937774,2.71006153681915,-2.61066643731006,0.0180487371728322,0.0496542752045125,-3.7680395827905
"27366321",-0.13252791488171,6.95266326422983,-2.9029745711447,0.00973784882143654,0.0309082656737751,-3.76816546155091
"27367389",-0.18225923552706,5.91246000054137,-2.86967356272118,0.0104546150335913,0.0325863440820189,-3.76854494698382
"27371646",0.299460464150381,5.56782611738129,2.84413436413799,0.0110386074429688,0.0340602792568569,-3.76905973386889
"27370861",0.101992709720183,6.64262831208331,2.90074304990671,0.00978435477423119,0.0310109896288254,-3.76916327471063
"27367665",0.164838851570619,5.74645206639778,2.85345607486807,0.0108218917258275,0.0335004142759525,-3.77119594629173
"27366308",0.10599810320316,5.84257407869873,2.86093912926605,0.0106509004727011,0.0330946108255079,-3.77433470793286
"27365857",-0.129774641672101,7.03333621737145,-2.90352488545062,0.00972641295053003,0.0308982343906328,-3.77503541300017
"27370476",-0.332836002151026,4.40848084433201,-2.72854953297171,0.0140984258959396,0.0409342274647135,-3.77540405897072
"27369739",0.126555268365168,7.33202015680954,2.90063703163157,0.00978656958707446,0.0310109896288254,-3.77556145811667
"27371492",0.216593998352906,4.01559833641716,2.66717997979586,0.0160385820819346,0.0452656131729702,-3.78107617503207
"27364595",-0.171352129693248,7.71787031593301,-2.88296587080872,0.0101625957113828,0.0320141849089807,-3.78466638249913
"27366978",0.158752625188211,5.07717265041864,2.78284156983342,0.0125713888465056,0.0375962360625327,-3.78970825192572
"27368341",-0.658897609238216,7.86633844025902,-2.86417934698971,0.0105776724215982,0.0329055617486878,-3.79096500325623
"27371418",-0.207820385189472,4.08083706969002,-2.67784405751825,0.0156840489511395,0.0445163355201503,-3.79107303522546
"27365937",0.228309801413152,4.76033784242039,2.75318048197894,0.0133847842972755,0.0394368690755217,-3.79243976698163
"27368287",-0.25093179718685,5.219141617184,-2.8004842681113,0.0121103484335636,0.0365668945097077,-3.7929978496945
"27364253",0.134071977259998,5.63557926332884,2.8356400733335,0.0112397300268005,0.0344857564847359,-3.7974651892696
"27369180",0.244243616936515,5.15761459571352,2.79070081368122,0.0123639616529924,0.037213283373999,-3.80180340134292
"27365193",-0.154241329140565,5.7490862178769,-2.84157687256142,0.0110987938502575,0.0341798249561639,-3.8023714894197
"27367307",0.301659366124106,8.07897774994891,2.85430877140522,0.0108022741801653,0.0334606005502983,-3.80429690589541
"27371997",-0.127151189161999,6.73067161411143,-2.88582318315119,0.0101008613740167,0.0318574852199895,-3.80442872913149
"27366379",0.23224423347226,5.87319409577376,2.84781991674293,0.010952427742241,0.0338467813515552,-3.80520560624294
"27367385",-0.230760183964046,5.77015906667594,-2.84277383099467,0.0110705860568432,0.0341317056807466,-3.8065249657108
"27369947",0.376669991299144,6.67869414323513,2.88187048810698,0.0101863588976438,0.0320537298909716,-3.80696924189334
"27366623",-0.210083953094806,5.79533064074413,-2.83993425252604,0.0111376171361624,0.0342614552712678,-3.80742722594508
"27368361",-0.189040341947637,4.81371030430068,-2.75079687042794,0.0134523006906996,0.0395201935453908,-3.8110516412022
"27364127",-0.13331426286162,5.74335345249366,-2.83307847353621,0.0113010727400099,0.0346288157392844,-3.81159628742849
"27368121",0.142001478501598,5.62381416303505,2.82001796482972,0.0116188868759239,0.0353714776169265,-3.81562235353918
"27368172",-0.223342648665261,4.61501851511952,-2.72517248555852,0.0141990704203831,0.0411746014238674,-3.8167739773064
"27370411",0.131895763133835,5.48096338587976,2.81007486883677,0.0118666006969708,0.0360018300551417,-3.81733042905785
"27367360",-0.130735712694092,7.52525003766159,-2.87354437770033,0.0103687499768478,0.0324074263982262,-3.81734158165358
"27364618",-0.223092928458808,4.3443090612865,-2.69273937660389,0.0152013649168088,0.0434091287663798,-3.8205660976184
"27365238",-0.287298831425748,8.02314493796427,-2.8383047911214,0.0111762588769384,0.0343287430643548,-3.82105524936656
"27368628",-0.197245645745265,7.09284728170536,-2.8754984373938,0.0103256630317501,0.0323361628145574,-3.8221458749538
"27369474",-1.6501136431069,5.52899243133269,-2.79850002580502,0.0121613770085441,0.0366727865146032,-3.82285467327853
"27369235",0.290824364094772,5.87582555004036,2.8393532973423,0.0111513793430948,0.0342887705881427,-3.82479021043212
"27368753",0.292464839298719,9.79462025528636,2.72438814046778,0.0142225442559482,0.0411746014238674,-3.82481044006048
"27366184",-0.163622850213319,5.2974200580808,-2.78852733815065,0.0124209939042529,0.0373285525704736,-3.83071456758642
"27371395",-0.178765294155684,3.99045427564754,-2.63931943777531,0.0170012962130483,0.0473644695087052,-3.83478153226333
"27364462",0.142654955370086,7.92135178997729,2.84820761156366,0.0109434000763467,0.0338422940305078,-3.83688515634797
"27365747",0.207826863889913,3.8759032564136,2.62471028341933,0.0175278944966615,0.0484947115383305,-3.84022312450323
"27367870",0.173945187216055,7.1445933690048,2.87098334299657,0.0104254839428281,0.0325464579022092,-3.84124313390784
"27370163",-0.265316213923072,4.9658355616818,-2.75470172696305,0.013341864881818,0.0393394980052126,-3.84155044222472
"27366226",-0.333114096415553,4.88730638907796,-2.73151447610797,0.014010627338751,0.0407684190908528,-3.84208211640131
"27365971",-0.338882422958033,5.83162651639542,-2.82452100916899,0.0115083486234069,0.0351020047947006,-3.84608336247337
"27370051",-0.192940055275262,5.54217964805484,-2.80082173188286,0.0121016904466544,0.0365668945097077,-3.85073863617033
"27371856",-0.137397115164695,8.28947334431679,-2.81106421324722,0.0118417268374491,0.0359429410366075,-3.85150279746231
"27365986",0.149013182515373,5.3601932407391,2.78460769112765,0.0125244863853427,0.0375404875860028,-3.85285473585094
"27368077",0.236961156866306,7.05807415143933,2.86421472940202,0.010576875479784,0.0329055617486878,-3.85368114162358
"27365749",0.167894251884986,4.73806503228678,2.71828812983381,0.0144063788662922,0.0415821055218859,-3.85409596073916
"27371573",-0.178700145807828,6.32300631969061,-2.84746114294082,0.0109607883726396,0.0338594896627666,-3.85558572430072
"27366471",-0.156299205467567,8.66301363641143,-2.77671484382776,0.0127354079306686,0.0380011985052147,-3.85679006140108
"27368018",-0.339870736131715,5.57250253964769,-2.80005349746947,0.0121214089721976,0.036579943017196,-3.86058795653803
"27371788",0.537382079232456,7.26609320986904,2.85780334608024,0.0107222345150278,0.0332643865647224,-3.86114809488672
"27370796",-0.15932015101855,5.3166368229248,-2.77573765837939,0.01276175779973,0.0380513317111291,-3.86231043591077
"27364154",-0.162918492571758,6.37661684775689,-2.8457439634163,0.0110008897895272,0.0339570455548147,-3.86285502845001
"27366658",-0.161740320703351,7.2611266953318,-2.85709999114705,0.0107382979609126,0.0332883060087412,-3.86448190010479
"27371676",-0.213210987129143,5.43058364222131,-2.78602917913133,0.0124868585827428,0.0374558761401806,-3.86612949054319
"27370233",0.219154507772217,3.81945727387023,2.60856476760864,0.0181279377271918,0.0498363020910933,-3.86692890083882
"27364465",0.138674054363943,7.22536843934298,2.8553327379441,0.0107787616954128,0.0334007506658009,-3.87046188401095
"27369939",-0.193829043354498,4.80597590895644,-2.72183288981168,0.0142992759303725,0.0413366808723501,-3.87068181522717
"27369225",0.236192648223286,6.41514467611767,2.84065097756682,0.0111206612678482,0.034233939862785,-3.8711865522126
"27367202",-0.173952700549117,6.76573434715228,-2.85229787475604,0.0108485929419987,0.0335649401194602,-3.8715221306283
"27371670",-0.451816994974639,5.11002534153393,-2.75074729289592,0.0134537084522213,0.0395201935453908,-3.87576874994631
