"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"27371888",0.855161632170552,8.64163503345398,20.5164149831389,1.27473357096073e-13,9.96041819662456e-12,21.4536542410398
"27365558",-0.685167782324915,7.83223626097178,-20.5913310062779,1.19935401923407e-13,9.6554055891874e-12,21.4527542125663
"27371233",1.5102115580097,5.14777844529842,20.4592199173306,1.33564149036655e-13,1.03350123089528e-11,21.4445739764397
"27369538",-1.39423554669239,6.99595826355081,-20.5363139403321,1.25423609741605e-13,9.96041819662456e-12,21.3916940245765
"27371155",0.87669831806946,5.62875847621427,20.4388504710443,1.35806852119112e-13,1.03581648970793e-11,21.3790944828553
"27369966",1.01435756533144,6.03493238675979,20.4329611970921,1.36462649208699e-13,1.03581648970793e-11,21.3458754860829
"27369499",-1.99937334315792,6.69738664717682,-20.386150744653,1.41795571963034e-13,1.066142177873e-11,21.2864649749555
"27367723",-0.909747140237233,6.07049054507316,-20.3308818349378,1.48376614301121e-13,1.10519777194386e-11,21.2453584609515
"27367240",-2.15075667910771,6.32739922616698,-20.2272352104769,1.61602518758661e-13,1.18213684532547e-11,21.1742149705695
"27370001",-1.64424577340061,6.78454631817675,-20.226711536604,1.61672416738365e-13,1.18213684532547e-11,21.1410663067197
"27369242",-1.06364744321552,8.2464325514265,-20.1633873088611,1.70364461620489e-13,1.2232475307345e-11,21.1252515975271
"27367864",-0.914972404226466,6.55861549511927,-20.2074914849973,1.64260036127303e-13,1.19013862539509e-11,21.1136663550566
"27364048",1.35301202841873,3.70973935286075,19.9271215826429,2.07405268193151e-13,1.40086439618594e-11,21.0269585244306
"27365245",1.53112886044306,7.4864929357962,20.0712997365033,1.83895183395008e-13,1.28565316812124e-11,21.0257439436225
"27364501",-3.80921955243035,6.81913323975626,-19.9804877638798,1.98353414626429e-13,1.35657860003272e-11,21.0253689115014
"27366951",-0.758757507944919,7.07512801034577,-20.0941487131834,1.80435407665634e-13,1.28207528711642e-11,21.0053135242417
"27367776",-1.14762642544491,6.95449086992446,-20.0852487905482,1.8177478976682e-13,1.28207528711642e-11,21.0042645753576
"27364294",-0.887954075735643,5.84443815062584,-20.0155211269453,1.92638507663641e-13,1.33506861398193e-11,20.9934424743671
"27367682",1.37175625680021,6.16220979662516,19.9757108146299,1.99146419327262e-13,1.35657860003272e-11,20.9573853870143
"27371499",2.41117294691206,3.72942990823274,19.8009440063195,2.30585645458094e-13,1.5063668805746e-11,20.9033784813712
"27365597",-1.53259637518135,8.09477959375267,-19.9004113299254,2.12098525469181e-13,1.42052541847846e-11,20.8972300923183
"27364944",1.20943720043894,4.18534813293516,19.7427015173794,2.4219338769062e-13,1.56933439015792e-11,20.8854455928203
"27371548",0.822482129296885,5.8435134092169,19.81438903954,2.27990379240141e-13,1.50172175416853e-11,20.8284434496192
"27369961",-0.921885590973878,7.3535654135876,-19.8748900447334,2.16687650590552e-13,1.43916714600558e-11,20.8240429158801
"27369641",2.59659761862769,3.8942600338166,19.63893802576,2.64427766621587e-13,1.68599143997924e-11,20.7797296842487
